,tweet_id,timestamp,tweet_source,tweet_content,expanded_urls,rating_numerator,rating_denominator,dog_name,doggo,floofer,pupper,puppo,jpg_url,breed_predict_1,p1_conf,p1_dog,breed_predict_2,p2_conf,p2_dog,breed_predict_3,p3_conf,p3_dog,retweet_count,favorite_count,year,month,day,time,dog_breed,stage
3185,768609597686943744,Thu Aug 25 00:43:02 +0000 2016,,,,,,,,,,,,,,,,,,,,,1382.0,4580.0,2016,8,25,00:43:02,,
3186,768596291618299904,Wed Aug 24 23:50:10 +0000 2016,,,,,,,,,,,,,,,,,,,,,1473.0,5592.0,2016,8,24,23:50:10,,
3187,768554158521745409,Wed Aug 24 21:02:45 +0000 2016,,,,,,,,,,,,,,,,,,,,,6719.0,0.0,2016,8,24,21:02:45,,
3188,768473857036525572,Wed Aug 24 15:43:39 +0000 2016,,,,,,,,,,,,,,,,,,,,,3958.0,15110.0,2016,8,24,15:43:39,,
3189,768193404517830656,Tue Aug 23 21:09:14 +0000 2016,,,,,,,,,,,,,,,,,,,,,4080.0,12157.0,2016,8,23,21:09:14,,
3190,767884188863397888,Tue Aug 23 00:40:31 +0000 2016,,,,,,,,,,,,,,,,,,,,,1634.0,5309.0,2016,8,23,00:40:31,,
3191,767754930266464257,Mon Aug 22 16:06:54 +0000 2016,,,,,,,,,,,,,,,,,,,,,6221.0,17814.0,2016,8,22,16:06:54,,
3192,767500508068192258,Sun Aug 21 23:15:55 +0000 2016,,,,,,,,,,,,,,,,,,,,,2688.0,8295.0,2016,8,21,23:15:55,,
3193,767191397493538821,Sun Aug 21 02:47:37 +0000 2016,,,,,,,,,,,,,,,,,,,,,4406.0,13643.0,2016,8,21,02:47:37,,
3194,767122157629476866,Sat Aug 20 22:12:29 +0000 2016,,,,,,,,,,,,,,,,,,,,,3261.0,11227.0,2016,8,20,22:12:29,,
3195,766864461642756096,Sat Aug 20 05:08:29 +0000 2016,,,,,,,,,,,,,,,,,,,,,6521.0,0.0,2016,8,20,05:08:29,,
3196,766793450729734144,Sat Aug 20 00:26:19 +0000 2016,,,,,,,,,,,,,,,,,,,,,1565.0,5650.0,2016,8,20,00:26:19,,
3197,766714921925144576,Fri Aug 19 19:14:16 +0000 2016,,,,,,,,,,,,,,,,,,,,,438.0,2872.0,2016,8,19,19:14:16,,
3198,766693177336135680,Fri Aug 19 17:47:52 +0000 2016,,,,,,,,,,,,,,,,,,,,,918.0,4484.0,2016,8,19,17:47:52,,
3199,766423258543644672,Thu Aug 18 23:55:18 +0000 2016,,,,,,,,,,,,,,,,,,,,,1825.0,6671.0,2016,8,18,23:55:18,,
3200,766313316352462849,Thu Aug 18 16:38:26 +0000 2016,,,,,,,,,,,,,,,,,,,,,2166.0,7493.0,2016,8,18,16:38:26,,
3201,766078092750233600,Thu Aug 18 01:03:45 +0000 2016,,,,,,,,,,,,,,,,,,,,,2970.0,0.0,2016,8,18,01:03:45,,
3202,766069199026450432,Thu Aug 18 00:28:24 +0000 2016,,,,,,,,,,,,,,,,,,,,,1003.0,4765.0,2016,8,18,00:28:24,,
3203,766008592277377025,Wed Aug 17 20:27:34 +0000 2016,,,,,,,,,,,,,,,,,,,,,571.0,4149.0,2016,8,17,20:27:34,,
3204,765719909049503744,Wed Aug 17 01:20:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,2475.0,8021.0,2016,8,17,01:20:27,,
3205,765669560888528897,Tue Aug 16 22:00:23 +0000 2016,,,,,,,,,,,,,,,,,,,,,1407.0,5760.0,2016,8,16,22:00:23,,
3206,765395769549590528,Tue Aug 16 03:52:26 +0000 2016,,,,,,,,,,,,,,,,,,,,,3127.0,20539.0,2016,8,16,03:52:26,,
3207,765371061932261376,Tue Aug 16 02:14:15 +0000 2016,,,,,,,,,,,,,,,,,,,,,2475.0,7842.0,2016,8,16,02:14:15,,
3208,765222098633691136,Mon Aug 15 16:22:20 +0000 2016,,,,,,,,,,,,,,,,,,,,,3914.0,12902.0,2016,8,15,16:22:20,,
3209,764857477905154048,Sun Aug 14 16:13:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,2029.0,7099.0,2016,8,14,16:13:27,,
3210,764259802650378240,Sat Aug 13 00:38:30 +0000 2016,,,,,,,,,,,,,,,,,,,,,1745.0,6718.0,2016,8,13,00:38:30,,
3211,763956972077010945,Fri Aug 12 04:35:10 +0000 2016,,,,,,,,,,,,,,,,,,,,,61.0,812.0,2016,8,12,04:35:10,,
3212,763837565564780549,Thu Aug 11 20:40:41 +0000 2016,,,,,,,,,,,,,,,,,,,,,4858.0,14041.0,2016,8,11,20:40:41,,
3213,763183847194451968,Wed Aug 10 01:23:03 +0000 2016,,,,,,,,,,,,,,,,,,,,,1702.0,6004.0,2016,8,10,01:23:03,,
3214,763167063695355904,Wed Aug 10 00:16:21 +0000 2016,,,,,,,,,,,,,,,,,,,,,3484.0,0.0,2016,8,10,00:16:21,,
3215,763103485927849985,Tue Aug 09 20:03:43 +0000 2016,,,,,,,,,,,,,,,,,,,,,2602.0,8163.0,2016,8,9,20:03:43,,
3216,762699858130116608,Mon Aug 08 17:19:51 +0000 2016,,,,,,,,,,,,,,,,,,,,,4190.0,13518.0,2016,8,8,17:19:51,,
3217,762471784394268675,Mon Aug 08 02:13:34 +0000 2016,,,,,,,,,,,,,,,,,,,,,7612.0,12571.0,2016,8,8,02:13:34,,
3218,762464539388485633,Mon Aug 08 01:44:46 +0000 2016,,,,,,,,,,,,,,,,,,,,,4839.0,11503.0,2016,8,8,01:44:46,,
3219,762316489655476224,Sun Aug 07 15:56:28 +0000 2016,,,,,,,,,,,,,,,,,,,,,1298.0,5350.0,2016,8,7,15:56:28,,
3220,762035686371364864,Sat Aug 06 21:20:40 +0000 2016,,,,,,,,,,,,,,,,,,,,,17919.0,35400.0,2016,8,6,21:20:40,,
3221,761976711479193600,Sat Aug 06 17:26:19 +0000 2016,,,,,,,,,,,,,,,,,,,,,2310.0,5992.0,2016,8,6,17:26:19,,
3222,761750502866649088,Sat Aug 06 02:27:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,4535.0,0.0,2016,8,6,02:27:27,,
3223,761745352076779520,Sat Aug 06 02:06:59 +0000 2016,,,,,,,,,,,,,,,,,,,,,979.0,4707.0,2016,8,6,02:06:59,,
3224,761672994376806400,Fri Aug 05 21:19:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,33421.0,55016.0,2016,8,5,21:19:27,,
3225,761599872357261312,Fri Aug 05 16:28:54 +0000 2016,,,,,,,,,,,,,,,,,,,,,1336.0,4578.0,2016,8,5,16:28:54,,
3226,761371037149827077,Fri Aug 05 01:19:35 +0000 2016,,,,,,,,,,,,,,,,,,,,,20500.0,0.0,2016,8,5,01:19:35,,
3227,761334018830917632,Thu Aug 04 22:52:29 +0000 2016,,,,,,,,,,,,,,,,,,,,,1669.0,5792.0,2016,8,4,22:52:29,,
3228,761292947749015552,Thu Aug 04 20:09:17 +0000 2016,,,,,,,,,,,,,,,,,,,,,1265.0,4957.0,2016,8,4,20:09:17,,
3229,761227390836215808,Thu Aug 04 15:48:47 +0000 2016,,,,,,,,,,,,,,,,,,,,,1775.0,5908.0,2016,8,4,15:48:47,,
3230,761004547850530816,Thu Aug 04 01:03:17 +0000 2016,,,,,,,,,,,,,,,,,,,,,3952.0,12482.0,2016,8,4,01:03:17,,
3231,760893934457552897,Wed Aug 03 17:43:45 +0000 2016,,,,,,,,,,,,,,,,,,,,,1104.0,4228.0,2016,8,3,17:43:45,,
3232,760656994973933572,Wed Aug 03 02:02:14 +0000 2016,,,,,,,,,,,,,,,,,,,,,2210.0,7343.0,2016,8,3,02:02:14,,
3233,760641137271070720,Wed Aug 03 00:59:13 +0000 2016,,,,,,,,,,,,,,,,,,,,,1481.0,5485.0,2016,8,3,00:59:13,,
3234,760539183865880579,Tue Aug 02 18:14:06 +0000 2016,,,,,,,,,,,,,,,,,,,,,4168.0,8399.0,2016,8,2,18:14:06,,
3235,760521673607086080,Tue Aug 02 17:04:31 +0000 2016,,,,,,,,,,,,,,,,,,,,,1608.0,4681.0,2016,8,2,17:04:31,,
3236,760290219849637889,Tue Aug 02 01:44:48 +0000 2016,,,,,,,,,,,,,,,,,,,,,13140.0,29618.0,2016,8,2,01:44:48,,
3237,760252756032651264,Mon Aug 01 23:15:56 +0000 2016,,,,,,,,,,,,,,,,,,,,,995.0,4338.0,2016,8,1,23:15:56,,
3238,760190180481531904,Mon Aug 01 19:07:17 +0000 2016,,,,,,,,,,,,,,,,,,,,,2079.0,6334.0,2016,8,1,19:07:17,,
3239,760153949710192640,Mon Aug 01 16:43:19 +0000 2016,,,,,,,,,,,,,,,,,,,,,38.0,0.0,2016,8,1,16:43:19,,
3240,759943073749200896,Mon Aug 01 02:45:22 +0000 2016,,,,,,,,,,,,,,,,,,,,,2382.0,6581.0,2016,8,1,02:45:22,,
3241,759923798737051648,Mon Aug 01 01:28:46 +0000 2016,,,,,,,,,,,,,,,,,,,,,6521.0,16284.0,2016,8,1,01:28:46,,
3242,759846353224826880,Sun Jul 31 20:21:02 +0000 2016,,,,,,,,,,,,,,,,,,,,,2265.0,7433.0,2016,7,31,20:21:02,,
3243,759793422261743616,Sun Jul 31 16:50:42 +0000 2016,,,,,,,,,,,,,,,,,,,,,2173.0,6620.0,2016,7,31,16:50:42,,
3244,759566828574212096,Sun Jul 31 01:50:18 +0000 2016,,,,,,,,,,,,,,,,,,,,,24319.0,0.0,2016,7,31,01:50:18,,
3245,759557299618865152,Sun Jul 31 01:12:26 +0000 2016,,,,,,,,,,,,,,,,,,,,,1341.0,5202.0,2016,7,31,01:12:26,,
3246,759447681597108224,Sat Jul 30 17:56:51 +0000 2016,,,,,,,,,,,,,,,,,,,,,2827.0,9418.0,2016,7,30,17:56:51,,
3247,759446261539934208,Sat Jul 30 17:51:13 +0000 2016,,,,,,,,,,,,,,,,,,,,,561.0,1846.0,2016,7,30,17:51:13,,
3248,759197388317847553,Sat Jul 30 01:22:17 +0000 2016,,,,,,,,,,,,,,,,,,,,,2221.0,6725.0,2016,7,30,01:22:17,,
3249,759159934323924993,Fri Jul 29 22:53:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,1359.0,0.0,2016,7,29,22:53:27,,
3250,759099523532779520,Fri Jul 29 18:53:24 +0000 2016,,,,,,,,,,,,,,,,,,,,,4813.0,16101.0,2016,7,29,18:53:24,,
3251,759047813560868866,Fri Jul 29 15:27:55 +0000 2016,,,,,,,,,,,,,,,,,,,,,2302.0,7227.0,2016,7,29,15:27:55,,
3252,758854675097526272,Fri Jul 29 02:40:28 +0000 2016,,,,,,,,,,,,,,,,,,,,,1027.0,3904.0,2016,7,29,02:40:28,,
3253,758828659922702336,Fri Jul 29 00:57:05 +0000 2016,,,,,,,,,,,,,,,,,,,,,4376.0,12376.0,2016,7,29,00:57:05,,
3254,758740312047005698,Thu Jul 28 19:06:01 +0000 2016,,,,,,,,,,,,,,,,,,,,,1824.0,6339.0,2016,7,28,19:06:01,,
3255,758474966123810816,Thu Jul 28 01:31:38 +0000 2016,,,,,,,,,,,,,,,,,,,,,1132.0,4227.0,2016,7,28,01:31:38,,
3256,758467244762497024,Thu Jul 28 01:00:57 +0000 2016,,,,,,,,,,,,,,,,,,,,,2539.0,5316.0,2016,7,28,01:00:57,,
3257,758405701903519748,Wed Jul 27 20:56:24 +0000 2016,,,,,,,,,,,,,,,,,,,,,2204.0,5756.0,2016,7,27,20:56:24,,
3258,758355060040593408,Wed Jul 27 17:35:10 +0000 2016,,,,,,,,,,,,,,,,,,,,,1245.0,3797.0,2016,7,27,17:35:10,,
3259,758099635764359168,Wed Jul 27 00:40:12 +0000 2016,,,,,,,,,,,,,,,,,,,,,11550.0,21302.0,2016,7,27,00:40:12,,
3260,758041019896193024,Tue Jul 26 20:47:17 +0000 2016,,,,,,,,,,,,,,,,,,,,,433.0,3001.0,2016,7,26,20:47:17,,
3261,757741869644341248,Tue Jul 26 00:58:34 +0000 2016,,,,,,,,,,,,,,,,,,,,,3710.0,7613.0,2016,7,26,00:58:34,,
3262,757729163776290825,Tue Jul 26 00:08:05 +0000 2016,,,,,,,,,,,,,,,,,,,,,9299.0,0.0,2016,7,26,00:08:05,,
3263,757725642876129280,Mon Jul 25 23:54:05 +0000 2016,,,,,,,,,,,,,,,,,,,,,1391.0,5022.0,2016,7,25,23:54:05,,
3264,757611664640446465,Mon Jul 25 16:21:11 +0000 2016,,,,,,,,,,,,,,,,,,,,,1272.0,5026.0,2016,7,25,16:21:11,,
3265,757597904299253760,Mon Jul 25 15:26:30 +0000 2016,,,,,,,,,,,,,,,,,,,,,336.0,0.0,2016,7,25,15:26:30,,
3266,757596066325864448,Mon Jul 25 15:19:12 +0000 2016,,,,,,,,,,,,,,,,,,,,,1219.0,4808.0,2016,7,25,15:19:12,,
3267,757400162377592832,Mon Jul 25 02:20:45 +0000 2016,,,,,,,,,,,,,,,,,,,,,7759.0,16743.0,2016,7,25,02:20:45,,
3268,757393109802180609,Mon Jul 25 01:52:43 +0000 2016,,,,,,,,,,,,,,,,,,,,,2009.0,6462.0,2016,7,25,01:52:43,,
3269,757354760399941633,Sun Jul 24 23:20:20 +0000 2016,,,,,,,,,,,,,,,,,,,,,1637.0,4995.0,2016,7,24,23:20:20,,
3270,756998049151549440,Sat Jul 23 23:42:53 +0000 2016,,,,,,,,,,,,,,,,,,,,,2271.0,6923.0,2016,7,23,23:42:53,,
3271,756939218950160384,Sat Jul 23 19:49:07 +0000 2016,,,,,,,,,,,,,,,,,,,,,2295.0,7342.0,2016,7,23,19:49:07,,
3272,756651752796094464,Sat Jul 23 00:46:50 +0000 2016,,,,,,,,,,,,,,,,,,,,,1511.0,5612.0,2016,7,23,00:46:50,,
3273,756526248105566208,Fri Jul 22 16:28:07 +0000 2016,,,,,,,,,,,,,,,,,,,,,4169.0,11506.0,2016,7,22,16:28:07,,
3274,756303284449767430,Fri Jul 22 01:42:09 +0000 2016,,,,,,,,,,,,,,,,,,,,,1231.0,4359.0,2016,7,22,01:42:09,,
3275,756288534030475264,Fri Jul 22 00:43:32 +0000 2016,,,,,,,,,,,,,,,,,,,,,15071.0,28519.0,2016,7,22,00:43:32,,
3276,756275833623502848,Thu Jul 21 23:53:04 +0000 2016,,,,,,,,,,,,,,,,,,,,,1738.0,7114.0,2016,7,21,23:53:04,,
3277,755955933503782912,Thu Jul 21 02:41:54 +0000 2016,,,,,,,,,,,,,,,,,,,,,3285.0,8092.0,2016,7,21,02:41:54,,
3278,755206590534418437,Tue Jul 19 01:04:16 +0000 2016,,,,,,,,,,,,,,,,,,,,,6148.0,18212.0,2016,7,19,01:04:16,,
3279,755110668769038337,Mon Jul 18 18:43:07 +0000 2016,,,,,,,,,,,,,,,,,,,,,12621.0,23446.0,2016,7,18,18:43:07,,
3280,754874841593970688,Mon Jul 18 03:06:01 +0000 2016,,,,,,,,,,,,,,,,,,,,,9193.0,0.0,2016,7,18,03:06:01,,
3281,754856583969079297,Mon Jul 18 01:53:28 +0000 2016,,,,,,,,,,,,,,,,,,,,,2870.0,7616.0,2016,7,18,01:53:28,,
3282,754747087846248448,Sun Jul 17 18:38:22 +0000 2016,,,,,,,,,,,,,,,,,,,,,591.0,2854.0,2016,7,17,18:38:22,,
3283,754482103782404096,Sun Jul 17 01:05:25 +0000 2016,,,,,,,,,,,,,,,,,,,,,2220.0,5852.0,2016,7,17,01:05:25,,
3284,754449512966619136,Sat Jul 16 22:55:55 +0000 2016,,,,,,,,,,,,,,,,,,,,,846.0,4147.0,2016,7,16,22:55:55,,
3285,754120377874386944,Sat Jul 16 01:08:03 +0000 2016,,,,,,,,,,,,,,,,,,,,,2670.0,8655.0,2016,7,16,01:08:03,,
3286,754011816964026368,Fri Jul 15 17:56:40 +0000 2016,,,,,,,,,,,,,,,,,,,,,4079.0,9726.0,2016,7,15,17:56:40,,
3287,753655901052166144,Thu Jul 14 18:22:23 +0000 2016,,,,,,,,,,,,,,,,,,,,,2492.0,6458.0,2016,7,14,18:22:23,,
3288,753420520834629632,Thu Jul 14 02:47:04 +0000 2016,,,,,,,,,,,,,,,,,,,,,4071.0,8731.0,2016,7,14,02:47:04,,
3289,753398408988139520,Thu Jul 14 01:19:12 +0000 2016,,,,,,,,,,,,,,,,,,,,,2186.0,6384.0,2016,7,14,01:19:12,,
3290,753375668877008896,Wed Jul 13 23:48:51 +0000 2016,,,,,,,,,,,,,,,,,,,,,2655.0,8411.0,2016,7,13,23:48:51,,
3291,753298634498793472,Wed Jul 13 18:42:44 +0000 2016,,,,,,,,,,,,,,,,,,,,,6620.0,0.0,2016,7,13,18:42:44,,
3292,753294487569522689,Wed Jul 13 18:26:16 +0000 2016,,,,,,,,,,,,,,,,,,,,,1191.0,3758.0,2016,7,13,18:26:16,,
3293,753039830821511168,Wed Jul 13 01:34:21 +0000 2016,,,,,,,,,,,,,,,,,,,,,24013.0,41080.0,2016,7,13,01:34:21,,
3294,753026973505581056,Wed Jul 13 00:43:15 +0000 2016,,,,,,,,,,,,,,,,,,,,,1109.0,4283.0,2016,7,13,00:43:15,,
3295,752932432744185856,Tue Jul 12 18:27:35 +0000 2016,,,,,,,,,,,,,,,,,,,,,7798.0,13970.0,2016,7,12,18:27:35,,
3296,752917284578922496,Tue Jul 12 17:27:23 +0000 2016,,,,,,,,,,,,,,,,,,,,,1790.0,7592.0,2016,7,12,17:27:23,,
3297,752701944171524096,Tue Jul 12 03:11:42 +0000 2016,,,,,,,,,,,,,,,,,,,,,3291.0,0.0,2016,7,12,03:11:42,,
3298,752682090207055872,Tue Jul 12 01:52:49 +0000 2016,,,,,,,,,,,,,,,,,,,,,1846.0,6642.0,2016,7,12,01:52:49,,
3299,752660715232722944,Tue Jul 12 00:27:52 +0000 2016,,,,,,,,,,,,,,,,,,,,,1794.0,4878.0,2016,7,12,00:27:52,,
3300,752568224206688256,Mon Jul 11 18:20:21 +0000 2016,,,,,,,,,,,,,,,,,,,,,2605.0,6140.0,2016,7,11,18:20:21,,
3301,752519690950500352,Mon Jul 11 15:07:30 +0000 2016,,,,,,,,,,,,,,,,,,,,,3917.0,8157.0,2016,7,11,15:07:30,,
3302,752334515931054080,Mon Jul 11 02:51:40 +0000 2016,,,,,,,,,,,,,,,,,,,,,1263.0,4238.0,2016,7,11,02:51:40,,
3303,752309394570878976,Mon Jul 11 01:11:51 +0000 2016,,,,,,,,,,,,,,,,,,,,,18963.0,0.0,2016,7,11,01:11:51,,
3304,752173152931807232,Sun Jul 10 16:10:29 +0000 2016,,,,,,,,,,,,,,,,,,,,,2106.0,6569.0,2016,7,10,16:10:29,,
3305,751950017322246144,Sun Jul 10 01:23:49 +0000 2016,,,,,,,,,,,,,,,,,,,,,1060.0,3415.0,2016,7,10,01:23:49,,
3306,751937170840121344,Sun Jul 10 00:32:46 +0000 2016,,,,,,,,,,,,,,,,,,,,,1530.0,5770.0,2016,7,10,00:32:46,,
3307,751830394383790080,Sat Jul 09 17:28:29 +0000 2016,,,,,,,,,,,,,,,,,,,,,2227.0,6428.0,2016,7,9,17:28:29,,
3308,751793661361422336,Sat Jul 09 15:02:31 +0000 2016,,,,,,,,,,,,,,,,,,,,,3320.0,6479.0,2016,7,9,15:02:31,,
3309,751598357617971201,Sat Jul 09 02:06:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,3440.0,8699.0,2016,7,9,02:06:27,,
3310,751583847268179968,Sat Jul 09 01:08:47 +0000 2016,,,,,,,,,,,,,,,,,,,,,1265.0,4849.0,2016,7,9,01:08:47,,
3311,751538714308972544,Fri Jul 08 22:09:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,1445.0,5547.0,2016,7,8,22:09:27,,
3312,751456908746354688,Fri Jul 08 16:44:23 +0000 2016,,,,,,,,,,,,,,,,,,,,,1127.0,3516.0,2016,7,8,16:44:23,,
3313,751251247299190784,Fri Jul 08 03:07:09 +0000 2016,,,,,,,,,,,,,,,,,,,,,6695.0,13791.0,2016,7,8,03:07:09,,
3314,751205363882532864,Fri Jul 08 00:04:50 +0000 2016,,,,,,,,,,,,,,,,,,,,,2086.0,6948.0,2016,7,8,00:04:50,,
3315,751132876104687617,Thu Jul 07 19:16:47 +0000 2016,,,,,,,,,,,,,,,,,,,,,1480.0,5610.0,2016,7,7,19:16:47,,
3316,750868782890057730,Thu Jul 07 01:47:22 +0000 2016,,,,,,,,,,,,,,,,,,,,,1595.0,5306.0,2016,7,7,01:47:22,,
3317,750719632563142656,Wed Jul 06 15:54:42 +0000 2016,,,,,,,,,,,,,,,,,,,,,5747.0,14621.0,2016,7,6,15:54:42,,
3318,750506206503038976,Wed Jul 06 01:46:38 +0000 2016,,,,,,,,,,,,,,,,,,,,,1316.0,4934.0,2016,7,6,01:46:38,,
3319,750429297815552001,Tue Jul 05 20:41:01 +0000 2016,,,,,,,,,,,,,,,,,,,,,4947.0,14569.0,2016,7,5,20:41:01,,
3320,750383411068534784,Tue Jul 05 17:38:41 +0000 2016,,,,,,,,,,,,,,,,,,,,,1309.0,5005.0,2016,7,5,17:38:41,,
3321,750381685133418496,Tue Jul 05 17:31:49 +0000 2016,,,,,,,,,,,,,,,,,,,,,39.0,758.0,2016,7,5,17:31:49,,
3322,750147208377409536,Tue Jul 05 02:00:06 +0000 2016,,,,,,,,,,,,,,,,,,,,,1095.0,3409.0,2016,7,5,02:00:06,,
3323,750132105863102464,Tue Jul 05 01:00:05 +0000 2016,,,,,,,,,,,,,,,,,,,,,1440.0,3990.0,2016,7,5,01:00:05,,
3324,750117059602808832,Tue Jul 05 00:00:18 +0000 2016,,,,,,,,,,,,,,,,,,,,,1466.0,4740.0,2016,7,5,00:00:18,,
3325,750101899009982464,Mon Jul 04 23:00:03 +0000 2016,,,,,,,,,,,,,,,,,,,,,959.0,3344.0,2016,7,4,23:00:03,,
3326,750086836815486976,Mon Jul 04 22:00:12 +0000 2016,,,,,,,,,,,,,,,,,,,,,613.0,2383.0,2016,7,4,22:00:12,,
3327,750071704093859840,Mon Jul 04 21:00:04 +0000 2016,,,,,,,,,,,,,,,,,,,,,3802.0,8653.0,2016,7,4,21:00:04,,
3328,750056684286914561,Mon Jul 04 20:00:23 +0000 2016,,,,,,,,,,,,,,,,,,,,,1011.0,3444.0,2016,7,4,20:00:23,,
3329,750041628174217216,Mon Jul 04 19:00:33 +0000 2016,,,,,,,,,,,,,,,,,,,,,703.0,3502.0,2016,7,4,19:00:33,,
3330,750026558547456000,Mon Jul 04 18:00:41 +0000 2016,,,,,,,,,,,,,,,,,,,,,888.0,2986.0,2016,7,4,18:00:41,,
3331,750011400160841729,Mon Jul 04 17:00:26 +0000 2016,,,,,,,,,,,,,,,,,,,,,1035.0,3568.0,2016,7,4,17:00:26,,
3332,749996283729883136,Mon Jul 04 16:00:22 +0000 2016,,,,,,,,,,,,,,,,,,,,,919.0,3331.0,2016,7,4,16:00:22,,
3333,749981277374128128,Mon Jul 04 15:00:45 +0000 2016,,,,,,,,,,,,,,,,,,,,,2772.0,5569.0,2016,7,4,15:00:45,,
3334,749774190421639168,Mon Jul 04 01:17:51 +0000 2016,,,,,,,,,,,,,,,,,,,,,1493.0,5114.0,2016,7,4,01:17:51,,
3335,749417653287129088,Sun Jul 03 01:41:06 +0000 2016,,,,,,,,,,,,,,,,,,,,,1904.0,6721.0,2016,7,3,01:41:06,,
3336,749403093750648834,Sun Jul 03 00:43:15 +0000 2016,,,,,,,,,,,,,,,,,,,,,622.0,2892.0,2016,7,3,00:43:15,,
3337,749395845976588288,Sun Jul 03 00:14:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,3951.0,9488.0,2016,7,3,00:14:27,,
3338,749317047558017024,Sat Jul 02 19:01:20 +0000 2016,,,,,,,,,,,,,,,,,,,,,2509.0,6076.0,2016,7,2,19:01:20,,
3339,749075273010798592,Sat Jul 02 03:00:36 +0000 2016,,,,,,,,,,,,,,,,,,,,,2360.0,6353.0,2016,7,2,03:00:36,,
3340,749064354620928000,Sat Jul 02 02:17:13 +0000 2016,,,,,,,,,,,,,,,,,,,,,1714.0,5277.0,2016,7,2,02:17:13,,
3341,749036806121881602,Sat Jul 02 00:27:45 +0000 2016,,,,,,,,,,,,,,,,,,,,,896.0,3425.0,2016,7,2,00:27:45,,
3342,748977405889503236,Fri Jul 01 20:31:43 +0000 2016,,,,,,,,,,,,,,,,,,,,,3759.0,11235.0,2016,7,1,20:31:43,,
3343,748932637671223296,Fri Jul 01 17:33:49 +0000 2016,,,,,,,,,,,,,,,,,,,,,2564.0,6461.0,2016,7,1,17:33:49,,
3344,748705597323898880,Fri Jul 01 02:31:39 +0000 2016,,,,,,,,,,,,,,,,,,,,,1067.0,3047.0,2016,7,1,02:31:39,,
3345,748699167502000129,Fri Jul 01 02:06:06 +0000 2016,,,,,,,,,,,,,,,,,,,,,1814.0,5213.0,2016,7,1,02:06:06,,
3346,748692773788876800,Fri Jul 01 01:40:41 +0000 2016,,,,,,,,,,,,,,,,,,,,,1504.0,4659.0,2016,7,1,01:40:41,,
3347,748575535303884801,Thu Jun 30 17:54:50 +0000 2016,,,,,,,,,,,,,,,,,,,,,2272.0,6696.0,2016,6,30,17:54:50,,
3348,748568946752774144,Thu Jun 30 17:28:39 +0000 2016,,,,,,,,,,,,,,,,,,,,,776.0,2411.0,2016,6,30,17:28:39,,
3349,748346686624440324,Thu Jun 30 02:45:28 +0000 2016,,,,,,,,,,,,,,,,,,,,,1413.0,5735.0,2016,6,30,02:45:28,,
3350,748337862848962560,Thu Jun 30 02:10:24 +0000 2016,,,,,,,,,,,,,,,,,,,,,4701.0,8462.0,2016,6,30,02:10:24,,
3351,748324050481647620,Thu Jun 30 01:15:31 +0000 2016,,,,,,,,,,,,,,,,,,,,,867.0,4078.0,2016,6,30,01:15:31,,
3352,748307329658011649,Thu Jun 30 00:09:04 +0000 2016,,,,,,,,,,,,,,,,,,,,,810.0,4027.0,2016,6,30,00:09:04,,
3353,748220828303695873,Wed Jun 29 18:25:21 +0000 2016,,,,,,,,,,,,,,,,,,,,,8825.0,15549.0,2016,6,29,18:25:21,,
3354,747963614829678593,Wed Jun 29 01:23:16 +0000 2016,,,,,,,,,,,,,,,,,,,,,2444.0,6397.0,2016,6,29,01:23:16,,
3355,747933425676525569,Tue Jun 28 23:23:19 +0000 2016,,,,,,,,,,,,,,,,,,,,,2894.0,7310.0,2016,6,28,23:23:19,,
3356,747885874273214464,Tue Jun 28 20:14:22 +0000 2016,,,,,,,,,,,,,,,,,,,,,1116.0,3243.0,2016,6,28,20:14:22,,
3357,747844099428986880,Tue Jun 28 17:28:22 +0000 2016,,,,,,,,,,,,,,,,,,,,,851.0,3084.0,2016,6,28,17:28:22,,
3358,747816857231626240,Tue Jun 28 15:40:07 +0000 2016,,,,,,,,,,,,,,,,,,,,,1316.0,5346.0,2016,6,28,15:40:07,,
3359,747651430853525504,Tue Jun 28 04:42:46 +0000 2016,,,,,,,,,,,,,,,,,,,,,179.0,1520.0,2016,6,28,04:42:46,,
3360,747648653817413632,Tue Jun 28 04:31:44 +0000 2016,,,,,,,,,,,,,,,,,,,,,6614.0,14182.0,2016,6,28,04:31:44,,
3361,747600769478692864,Tue Jun 28 01:21:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,619.0,2545.0,2016,6,28,01:21:27,,
3362,747594051852075008,Tue Jun 28 00:54:46 +0000 2016,,,,,,,,,,,,,,,,,,,,,1205.0,4065.0,2016,6,28,00:54:46,,
3363,747512671126323200,Mon Jun 27 19:31:23 +0000 2016,,,,,,,,,,,,,,,,,,,,,1803.0,6110.0,2016,6,27,19:31:23,,
3364,747461612269887489,Mon Jun 27 16:08:30 +0000 2016,,,,,,,,,,,,,,,,,,,,,1169.0,4249.0,2016,6,27,16:08:30,,
